variant,H1_log10Kd,H9_log10Kd,fdl_x,fdl_y
10010011100,-9.417079505081048,-7.609307817191888,125.37100219726562,-28.52183151245117
10010011101,-9.473153221865752,-8.67636987207631,124.47895050048828,-27.560813903808597
10010011110,-9.42166445529902,-8.833598854675094,125.326171875,-30.121601104736328
10010011111,-9.484951532977997,-8.955167816781213,124.09162902832033,-29.685813903808597
10010100000,-8.501225121362332,-7.600083455055662,-72.74188232421875,-77.15478515625
10010100001,-8.462414094350525,-8.752966126338803,-72.96680450439453,-77.4876708984375
10010100010,-8.521802222768063,-8.777282609766537,-73.01612091064453,-76.53691101074219
10010100011,-8.795474279127097,-8.948945769004622,-72.36481475830078,-75.6334457397461
10010100100,-9.037161473310029,-9.093634541183532,75.24580383300781,-66.53795623779297
10010100101,-9.1505699444399,-9.19350720543896,73.55343627929688,-64.2330093383789
10010100110,-9.171531427811146,-9.221030153822696,85.18173217773438,-62.82136154174805
10010100111,-9.272207761649378,-9.289847281983429,84.41622161865234,-61.92660903930664
10010101000,-8.417127663245072,-8.494084176633402,-72.71260833740234,-77.68267059326172
10010101001,-8.439469694433413,-8.833794933510681,-73.30965423583984,-77.37970733642578
10010101010,-8.573337815520897,-8.870853335279582,-73.14007568359375,-76.17292022705078
10010101011,-8.817802987138387,-8.947226170445996,-72.4134750366211,-76.26836395263672
10010101100,-9.082566486526078,-9.16849425791498,74.76446533203125,-65.55990600585938
10010101101,-9.168559018915769,-9.250541744181495,74.89286041259766,-63.7896614074707
10010101110,-9.184724236541635,-9.334044984212612,85.04466247558594,-64.3646469116211
10010101111,-9.237867318834295,-9.451287865470748,83.97611999511719,-61.40862274169922
10010110000,-9.213569420409575,-9.071938018434892,94.48797607421876,-97.67425537109376
10010110001,-9.339740748394703,-9.263513413396865,94.93851470947266,-97.27082824707033
10010110010,-9.244227362646464,-9.086847114786584,94.38996887207033,-97.46394348144533
10010110011,-9.298110713129145,-9.208623148778946,95.44031524658205,-96.97856903076172
10010110100,-9.282898644383808,-9.47648974545155,92.9873275756836,-93.98473358154295
10010110101,-9.292591476490546,,94.13151550292967,-94.70310974121094
10010110110,,,,
10010110111,,,,
10010111000,-9.261423596869188,-9.335913219481382,94.50904083251952,-97.01783752441406
10010111001,-9.362876655223287,-9.41406230371214,95.26580047607422,-97.08717346191406
10010111010,-9.289631848128185,-9.296864375578467,94.5771484375,-96.66513061523438
10010111011,-9.309680116017416,-9.441371091239406,95.08516693115234,-96.91053009033205
10010111100,-9.31536325323462,-9.776417418741245,93.7335433959961,-94.5215072631836
10010111101,-9.398599157006789,-9.887227743478231,94.73169708251952,-95.02022552490234
10010111110,-9.34621804131753,-9.90730552318585,93.28811645507812,-92.19612884521484
10010111111,-9.39950872187564,-10.002148530762264,94.5507583618164,-94.8337173461914
10011000000,-8.156786412108985,-7.0,-72.36326599121094,-77.80184173583984
10011000001,-8.564163448659485,-7.0,-73.32951354980469,-76.79360961914062
10011000010,-8.527725175637919,,-73.06226348876953,-76.21821594238281
10011000011,-8.70498337226047,,-72.70380401611328,-75.75485229492188
10011000100,-8.653967024841151,-7.0,53.56520080566406,-66.59718322753906
10011000101,-8.852553255664967,,57.16779327392578,-65.07472229003906
10011000110,-9.340628555576172,-8.976391345031695,100.9586944580078,-49.878074645996094
10011000111,-9.380473759382422,-8.959322131652756,101.58959197998048,-49.19848251342773
10011001000,-7.919290093567363,-7.0,-72.51966857910156,-77.49951171875
10011001001,-8.441693088195185,-7.0,-72.98665618896484,-77.05520629882812
10011001010,-8.383046374910231,-7.0,-73.22344970703125,-75.39881134033203
10011001011,-8.681758012521415,-7.0,-72.6199951171875,-75.72293090820312
10011001100,-8.539590647294231,-7.0,54.16961669921875,-65.9120101928711
10011001101,-8.789273516973216,-7.0,55.662296295166016,-65.63038635253906
10011001110,-9.156663495098428,-8.397667818335595,92.13587188720705,-56.90349197387695
10011001111,-9.181884276578042,-8.472677294155211,92.10118103027344,-55.75288391113281
10011010000,,,,
10011010001,-9.396843045983571,,123.63402557373048,-23.078462600708008
10011010010,-9.480144072983528,,124.56681823730467,-31.4455509185791
10011010011,-9.550215450626,,123.96106719970705,-29.13182830810547
10011010100,-9.412486074694476,,125.45706176757812,-30.42278480529785
10011010101,-9.45348685971008,-8.562636804873438,125.43793487548828,-30.541561126708984
10011010110,-9.469689007926346,-9.017319490424804,123.71320343017578,-32.687381744384766
10011010111,-9.477609238205568,-9.063886184655097,123.13973999023438,-32.69723892211914
10011011000,-9.420047019159236,-8.190092650993188,125.18727111816406,-25.82847595214844
10011011001,-9.493548334232392,-8.867961462973106,121.3757553100586,-16.928327560424805
10011011010,-9.425417257352985,-8.940229736817493,125.31610870361328,-27.631576538085938
10011011011,-9.489889876539335,-8.992843731908472,123.55401611328124,-24.4686222076416
10011011100,-9.430989607134538,-8.186241631898465,125.68192291259766,-28.936561584472656
10011011101,-9.448469633382793,-8.831892193134903,124.9863739013672,-28.739696502685547
10011011110,-9.432228947222711,-9.009396057522302,125.24456024169922,-30.28339385986328
10011011111,-9.464198280138833,-8.950755051009244,124.3993148803711,-30.62356948852539
10011100000,-8.270133315823752,-7.504879963475027,-72.50798797607422,-78.31440734863281
10011100001,-8.416484527958144,-8.779226092040462,-72.88099670410156,-77.26301574707031
10011100010,-8.49228549465162,-8.891859232403537,-72.78538513183594,-76.53880310058594
10011100011,-8.790419301060373,-8.982729957844187,-72.19373321533203,-75.54914855957031
10011100100,-9.024933125215927,-9.12927993638672,74.7895278930664,-66.00303649902344
10011100101,-9.136795486169191,-9.195620901135792,73.59918212890625,-64.66928100585938
10011100110,-9.189296709619295,-9.256270384681832,85.93305969238281,-64.71009826660156
10011100111,-9.276046059673536,-9.30230084583201,85.09777069091797,-63.29746627807617
10011101000,-8.219225747306247,-8.51725204176389,-72.63946533203125,-78.00257873535156
10011101001,-8.308052717608875,-8.806747118423871,-73.14241790771484,-77.64879608154297
10011101010,-8.545749578871385,-8.912440598218001,-73.24825286865234,-76.0480728149414
10011101011,-8.774044863124246,-8.930367546088956,-72.01189422607422,-75.64007568359375
10011101100,-9.116144966431715,-9.194457530929462,75.69247436523438,-65.58967590332031
10011101101,-9.241711470015296,-9.209019582181384,76.22621154785156,-63.81583023071289
10011101110,-9.215505766707176,-9.417916449627027,85.52156829833984,-65.1220474243164
10011101111,-9.289298416410386,-9.487852981426608,83.78486633300781,-62.30258560180664
10011110000,-9.214177237011237,-9.107922129997476,94.53102111816406,-97.90496063232422
10011110001,-9.28449622018828,-9.29238943656131,95.12396240234376,-97.27117919921876
10011110010,-9.234321711834014,-9.129984289431633,94.5700454711914,-96.54100036621094
10011110011,-9.313310462556784,-9.263989064545068,94.70670318603516,-94.9332046508789
10011110100,,,,
10011110101,,,,
10011110110,-9.29599790916726,-9.333507858591943,92.16848754882812,-88.02108001708984
10011110111,-9.326792265844038,-9.594608313208152,92.46540069580078,-87.7234878540039
10011111000,-9.26389752686072,-9.332669343256509,94.80702209472656,-97.27430725097656
10011111001,-9.309770185297632,-9.425336259271894,95.37760162353516,-97.49267578125
10011111010,-9.26586336834094,-9.3988800988828,94.73553466796876,-96.76327514648438
10011111011,-9.334594740940831,-9.506374169604292,95.21006774902344,-96.72610473632812
10011111100,-9.333499750201478,-9.791839149724908,94.02730560302734,-93.85570526123048
10011111101,-9.354452468140217,-9.874019938611143,94.4239730834961,-94.90573120117188
10011111110,-9.345398995058751,-9.918290548882652,93.19923400878906,-91.74720764160156
10011111111,-9.387457460197396,-9.935532408964823,94.34292602539062,-94.01187133789062
10100000000,-8.104111479272852,-7.0,-73.35526275634766,-77.83821105957031
10100000001,-8.508603634267187,-7.0,-73.86434173583984,-76.76422119140625
10100000010,-8.4652472616562,-7.2052880578780725,-73.60486602783203,-75.46556091308594
10100000011,-8.601620615559074,-8.486289647039968,-73.9429702758789,-76.21544647216797
10100000100,-8.437535588453683,-7.0,52.81607437133789,-66.62705993652344
10100000101,-8.882710423642482,-7.7160945610144624,58.92477416992188,-65.07186889648438
10100000110,-9.263655267507144,-9.002928981252401,92.85123443603516,-55.05820083618164
10100000111,-9.309944007452977,-9.021578972816618,92.36422729492188,-55.18637466430664
10100001000,-7.671120760262005,-7.0,-74.21601104736328,-77.2931137084961
10100001001,-8.182152671464321,-7.0,-74.63665771484375,-78.08534240722656
10100001010,-8.259755203591526,-7.0,-73.84125518798828,-75.32962799072266
10100001011,-8.500611947863772,-7.25285198270583,-74.05204010009766,-76.0295181274414
10100001100,-8.391990987536984,-7.0,50.03350067138672,-66.56812286376953
10100001101,-8.813864810957254,-7.0,55.03567123413086,-65.02416229248047
10100001110,-9.031544946007056,-8.360769842970107,87.31808471679688,-60.19262313842773
10100001111,-9.144366781567882,-8.723590434428866,87.01178741455078,-59.31600189208984
10100010000,-9.232748350166382,-7.0,124.01172637939452,-22.67166328430176
10100010001,-9.393760233635902,-7.0,121.5809326171875,-16.922636032104492
10100010010,,,,
10100010011,,,,
10100010100,-9.425810176078214,-7.512569545029647,126.2474136352539,-31.63480758666992
10100010101,-9.449573160760758,-8.629478213936517,125.94884490966795,-31.24759292602539
10100010110,-9.405369533764716,-9.042352057491266,125.23696899414062,-33.36629867553711
10100010111,-9.423840628909424,-9.121251100500029,123.40298461914062,-36.86388397216797
10100011000,-9.410076231887697,-8.662630128472758,126.42576599121094,-27.98396110534668
10100011001,-9.428953933489824,-9.075474508082278,126.02814483642578,-27.205293655395508
10100011010,-9.397225570921984,-9.040224823798097,126.65632629394533,-29.485382080078125
10100011011,-9.397682264320114,-9.097591694779409,126.41980743408205,-29.854944229125977
10100011100,-9.391549966010684,-8.484759896920746,126.78762817382812,-30.04764747619629
10100011101,-9.437946134950344,-8.987970489928495,126.48674774169922,-30.34057235717773
10100011110,-9.422789892235311,-8.961572021493785,126.64729309082033,-31.242033004760746
10100011111,-9.44745161627959,-9.037338248928515,126.42008972167967,-31.93927955627441
10100100000,-7.915787654234752,-8.556416531141133,-73.94134521484375,-77.20976257324219
10100100001,-8.17994979599796,-9.043031662702417,-73.89832305908203,-77.7209243774414
10100100010,-8.323906203482345,-8.944021499520206,-73.5191650390625,-76.20491027832031
10100100011,-8.508993073116525,-9.076130109432764,-73.68121337890625,-76.48941802978516
10100100100,-8.90219126066121,-9.229299995253262,73.59725189208984,-66.87639617919922
10100100101,-8.959368085005522,-9.319262302358482,70.6554183959961,-65.07283782958984
10100100110,-9.092301014442205,-9.290038101177462,83.47481536865234,-63.01678466796875
10100100111,-9.16056868650024,-9.404865833626417,82.86558532714844,-61.8924674987793
10100101000,-7.822967016291004,-8.895007093489227,-74.58489227294922,-77.2730484008789
10100101001,-8.162365732750587,-9.048871467382552,-74.33081817626953,-77.8649673461914
10100101010,-8.209400147665221,-8.945301229805947,-73.56382751464844,-75.27000427246094
10100101011,-8.563768619520124,-9.14503624878659,-74.10606384277344,-76.62619018554688
10100101100,-9.011993974989032,-9.259195203712704,76.94908142089844,-68.53555297851562
10100101101,-9.085064142274172,-9.392615566743146,74.04732513427734,-65.09571075439453
10100101110,-9.160136906432768,-9.51080124098002,84.22615814208984,-65.90838623046875
10100101111,-9.217665939125776,-9.609704469492552,82.47001647949219,-62.34595489501953
10100110000,-9.17108510434559,-9.21000834174738,94.93187713623048,-96.544677734375
10100110001,-9.22601392698592,-9.371128835175552,95.8700714111328,-97.10485076904295
10100110010,-9.208041377216915,-9.186979001094146,94.78434753417967,-97.5081787109375
10100110011,-9.23564179605668,-9.321276537169394,95.2447280883789,-96.93028259277344
10100110100,-9.2128084487351,-9.348180658619428,93.2754364013672,-92.9745635986328
10100110101,-9.326989665613617,,97.4845962524414,-89.92806243896484
10100110110,,,,
10100110111,-9.400531703625028,-9.688183665579343,112.2164535522461,-59.51829528808594
10100111000,-9.206852114313437,-9.387476536923543,94.41857147216795,-96.23046112060548
10100111001,-9.239306722991316,-9.581016611276311,95.45282745361328,-96.3219223022461
10100111010,-9.20181303854855,-9.522629738045786,94.63882446289062,-97.0055923461914
10100111011,-9.246535726743806,-9.713893304597551,95.40191650390624,-96.27882385253906
10100111100,-9.228160828517105,-9.91069755139692,93.48047637939452,-93.41356658935548
10100111101,-9.296558939510597,-10.000633716201888,95.37036895751952,-93.3645248413086
10100111110,-9.330566646647313,-9.989086754227827,93.42069244384766,-90.8129425048828
10100111111,-9.30581764749025,-10.028381336642813,95.77233123779295,-91.87425994873048
10101000000,-8.097649183678339,-7.0,-73.89833068847656,-77.87846374511719
10101000001,-8.559796071848586,,-74.04456329345703,-76.96717071533203
10101000010,-8.470737755774604,,-74.09877014160156,-75.580078125
10101000011,-8.575883904523371,-7.677058507126246,-74.40364074707031,-76.42100524902344
10101000100,-8.604252508550633,-7.168672195764836,56.49110794067383,-66.35865783691406
10101000101,-8.885292463186516,-7.713754780388008,58.95722961425781,-64.82997131347656
10101000110,-9.31526818102028,-9.021909738155982,93.59817504882812,-54.78315734863281
10101000111,-9.273247861678,-9.04584294235624,91.94103240966795,-55.52008819580078
10101001000,-7.824496728644896,-7.0,-74.54666900634766,-77.50225067138672
10101001001,-8.16942940551157,-7.0,-74.38600158691406,-78.18651580810547
10101001010,-8.385214208098471,-7.0,-74.19816589355469,-75.47904205322266
10101001011,-8.552936297408996,-7.0,-74.2840805053711,-76.07779693603516
10101001100,-8.402984961196031,-7.0,49.65093231201172,-66.49113464355469
10101001101,-8.729654907230335,-7.0,56.486595153808594,-64.75750732421875
10101001110,-9.05564051303376,-8.793740986687274,87.26646423339844,-59.90914916992188
10101001111,-9.088506592354452,-8.797047694207642,87.3631362915039,-59.380767822265625
10101010000,-9.304109837400697,-7.0,125.28459930419922,-25.565324783325195
10101010001,,,,
10101010010,-9.16749781939993,,96.0707778930664,-95.39553833007812
10101010011,-9.252907054495896,,97.86726379394533,-92.26022338867188
10101010100,-9.435148614000733,-8.160532669836321,126.55042266845705,-31.11463737487793
10101010101,-9.44873199732126,-8.945302022182883,126.32225036621094,-31.37474632263184
10101010110,-9.425249790474766,-9.17428740659722,125.88829803466795,-32.42258834838867
10101010111,-9.40011645778697,-9.0922553820212,125.43937683105467,-33.6236572265625
10101011000,-9.394184098735266,-8.865873389962339,126.90949249267578,-28.08372688293457
10101011001,-9.444453171796312,-9.014413648789374,126.37722778320312,-27.908668518066406
10101011010,-9.357164125910776,-9.10292151526218,127.26766204833984,-30.152624130249023
10101011011,-9.424675412079724,-9.119406329597105,127.2919692993164,-30.02995109558105
10101011100,-9.400170846139623,-8.784870705231139,126.77413177490234,-29.706689834594727
10101011101,-9.427177863203235,-9.041461964247844,127.4856414794922,-30.88648796081543
10101011110,-9.392942460664,-9.03258440988118,127.0473403930664,-30.94222450256348
10101011111,-9.435487955336477,-9.047463028195828,127.24169158935548,-30.96326065063477
10101100000,-8.104579534679205,-8.736094037480559,-74.06236267089844,-77.63036346435547
10101100001,-8.22612335942307,-9.096781945770688,-74.04871368408203,-78.4204330444336
10101100010,-8.292023403155644,-9.011761838714676,-73.82707977294922,-76.66004943847656
10101100011,-8.470724376341531,-9.094225344922704,-73.50890350341797,-76.6675033569336
10101100100,-8.909430490770179,-9.24101219452251,73.39962768554688,-66.64817810058594
10101100101,-9.009424882446943,-9.337251029042616,71.12957763671875,-64.7301025390625
10101100110,-9.155267247426496,-9.365599398443276,84.14556121826172,-63.0552864074707
10101100111,-9.173597038380263,-9.43963642701108,83.88664245605469,-62.98726272583008
10101101000,-7.815740352068007,-8.912303644744812,-74.6814193725586,-77.14535522460938
10101101001,-8.213755155042861,-9.014601810318304,-73.94252014160156,-78.42322540283203
10101101010,-8.433721495139691,-9.06717546509654,-74.53826904296875,-75.74443054199219
10101101011,-8.41360382770612,-9.101864272845956,-74.45653533935547,-76.07183074951172
10101101100,-8.999340166953305,-9.313918183143269,76.44012451171875,-68.40039825439453
10101101101,-9.11730734650464,-9.394925677511177,75.00833892822266,-64.495361328125
10101101110,-9.189831051284164,-9.605003967477948,84.27618408203125,-65.67288970947266
10101101111,-9.216531263943176,-9.617792693181617,82.74758911132812,-62.65374374389648
10101110000,-9.148916973965278,-9.290544346237771,95.11653137207033,-97.04778289794922
10101110001,-9.19939859213359,-9.415860121951576,95.80844116210938,-97.0252914428711
10101110010,-9.213310678095374,-9.314147693281756,95.38399505615234,-96.65765380859376
10101110011,-9.222512030412188,-9.392491335767865,95.47274017333984,-95.4585418701172
10101110100,,,,
10101110101,,,,
10101110110,,,,
10101110111,-9.101972936954612,,91.96052551269533,-76.02238464355469
10101111000,-9.19597895073098,-9.440729825829516,94.7197036743164,-96.0526885986328
10101111001,-9.241487058191112,-9.522386198934727,95.21158599853516,-96.3274383544922
10101111010,-9.238146968214808,-9.57830733568558,95.3405303955078,-95.75169372558594
10101111011,-9.230310723307603,-9.743546648301807,95.1637954711914,-95.84992980957033
10101111100,-9.253851932761895,-9.92948466720764,93.5941162109375,-92.78057861328124
10101111101,-9.302731631156462,-10.011282881781677,94.87064361572266,-93.9449691772461
10101111110,-9.311150796754434,-10.005285010068013,93.31902313232422,-90.56549835205078
10101111111,-9.33551619678847,-10.056661885677386,94.02262878417967,-91.1480712890625
10110000000,-8.255529325104312,-7.0,-72.59773254394531,-78.52739715576172
10110000001,-8.548254145574724,,-73.22547149658203,-77.20207214355469
10110000010,-8.599644025530418,-7.0,-73.31945037841797,-75.65023803710938
10110000011,-8.826150172547264,,-73.2056655883789,-75.53227233886719
10110000100,-8.797468345993584,-7.0,56.50209426879883,-66.0606689453125
10110000101,-9.056309897072213,,59.05951690673828,-63.88177490234375
10110000110,-9.42030178369854,-8.964494941446707,107.72425079345705,-44.11315536499024
10110000111,-9.426217642538324,-9.03737728704958,105.8919448852539,-45.66658020019531
10110001000,-7.937592892823138,-7.0,-72.18949890136719,-77.48533630371094
10110001001,-8.555334299338918,-7.0,-73.18238067626953,-76.88396453857422
10110001010,-8.649219913464608,-7.0,-73.3116683959961,-75.18565368652344
10110001011,-8.74717150028814,-7.0,-72.92259216308594,-75.58433532714844
10110001100,-8.718128220012266,-7.0,55.21607971191406,-65.76604461669922
10110001101,-8.935881779435398,-7.0,56.97116088867188,-64.5218734741211
10110001110,-9.233163410684336,-8.544801314231208,88.4307861328125,-60.31544876098633
10110001111,-9.248615491076066,-8.555268236255293,90.42538452148438,-57.03689956665039
10110010000,-9.367822800426692,,119.2077407836914,-12.344853401184082
10110010001,-9.44646199336117,-7.0,117.02365112304688,-7.469480514526367
10110010010,,-7.0,,
10110010011,,,,
10110010100,-9.44949462746437,,124.1219253540039,-28.626819610595703
10110010101,-9.498313637551831,-8.474357680019011,123.82585906982422,-27.35141944885254
10110010110,-9.434621705042114,-9.197828585250278,121.29808044433594,-33.59968566894531
10110010111,-9.459277589823714,-9.14649024212374,121.07966613769533,-34.27998733520508
10110011000,-9.479557101841284,-8.154891275353009,120.56890106201172,-13.807571411132812
10110011001,-9.50227368994716,-8.856068480126249,121.07367706298828,-15.396394729614258
10110011010,-9.454441944390853,-9.013104591557688,124.88783264160156,-26.18487548828125
10110011011,-9.464352613127602,-9.058438490160167,124.52245330810548,-26.166000366210938
10110011100,-9.453824481718785,-8.249512623356868,124.39061737060548,-26.770618438720703
10110011101,-9.491573089863635,-8.905623836944024,123.78644561767578,-25.53109359741211
10110011110,-9.45838561707652,-8.993004065923696,125.2197723388672,-29.31583023071289
10110011111,-9.506082598475745,-8.955032520579865,123.33172607421876,-29.794227600097656
10110100000,-8.259318219042623,-7.613954427405312,-72.97252655029297,-78.25199890136719
10110100001,-8.455751663764943,-9.011777773107546,-73.07134246826172,-77.39301300048828
10110100010,-8.399224701111171,-9.016766651772569,-73.2724380493164,-75.74937438964844
10110100011,-8.740628666362019,-9.046411509061182,-72.60338592529297,-76.20841217041016
10110100100,-9.092383662865892,-9.19247931520034,75.39276885986328,-66.06261444091797
10110100101,-9.15918745991099,-9.254600982224083,72.94346618652344,-64.30293273925781
10110100110,-9.183552040016956,-9.308430437922286,84.74899291992188,-62.03317260742188
10110100111,-9.275300824508983,-9.404076235529308,84.63168334960938,-61.20812225341797
10110101000,-8.155555678737016,-8.67601273562301,-72.89166259765625,-77.56438446044922
10110101001,-8.437788069083947,-8.857100559852713,-73.24283599853516,-77.59927368164062
10110101010,-8.621017492507205,-8.950893620752929,-73.36783599853516,-75.46392059326172
10110101011,-8.845403984537896,-8.984212934132511,-72.81613159179688,-76.1424560546875
10110101100,-9.103172692045597,-9.242465941314656,75.06309509277344,-65.77940368652344
10110101101,-9.20711257636899,-9.324487761162938,74.73452758789062,-63.59604263305664
10110101110,-9.23427913939295,-9.429786021566311,86.08967590332031,-63.06900405883789
10110101111,-9.295630663334952,-9.484410110005308,84.0738754272461,-60.99123764038086
10110110000,-9.20744608600261,-9.189021012901629,94.9028091430664,-97.81465911865234
10110110001,-9.293725924312724,-9.293724459311097,95.50556182861328,-97.71527099609376
10110110010,-9.234716580216148,-9.111028666323964,94.20697784423828,-97.80433654785156
10110110011,-9.30430740316689,-9.236040487324216,95.23836517333984,-97.56732940673828
10110110100,-9.336699382618171,,92.31710052490234,-93.38479614257812
10110110101,,,,
10110110110,,,,
10110110111,,,,
10110111000,-9.271635167122444,-9.344205089362562,95.1529541015625,-97.4798812866211
10110111001,-9.321909077842882,-9.44357605440761,95.54468536376952,-97.56169891357422
10110111010,-9.287324600734422,-9.440150358932776,94.47511291503906,-96.73793029785156
10110111011,-9.321918348409213,-9.643909262836935,94.87535095214844,-97.69332885742188
10110111100,-9.30234819600941,-9.878935053981309,93.96910095214844,-94.47369384765624
10110111101,-9.379011325595917,-9.973837591594425,94.85183715820312,-94.74510192871094
10110111110,-9.354434891257403,-9.972552826601602,93.41492462158205,-91.54975128173828
10110111111,-9.380726014134265,-10.00478007523465,94.57431030273438,-94.30828094482422
10111000000,-8.241575050191388,-7.0,-72.55416107177734,-78.1181411743164
10111000001,-8.515629075667652,-7.0,-73.49179077148438,-77.15795135498047
10111000010,-8.718618253286865,,-72.61101531982422,-75.4688491821289
10111000011,-8.888367599865848,-8.146865178730444,-72.58934783935547,-75.54960632324219
10111000100,-8.85497007566569,-7.0,57.75806427001953,-65.83648681640625
10111000101,-9.058697672875583,,59.46971893310547,-64.43852233886719
10111000110,-9.359089758449366,-9.008344180731358,101.14421844482422,-49.32682800292969
10111000111,-9.412703325339224,-8.97382477172457,104.21453857421876,-47.13151168823242
10111001000,-8.030481191983904,-7.0,-72.74900817871094,-77.49156951904297
10111001001,-8.454959570625732,-7.0,-73.36483764648438,-77.00147247314453
10111001010,-8.583485860604132,-7.0,-72.98470306396484,-75.29733276367188
10111001011,-8.823013522320467,-7.0,-72.47538757324219,-75.94584655761719
10111001100,-8.593097589820582,-7.0,55.24685287475586,-66.16686248779297
10111001101,-8.894393337235952,-7.0,56.1749382019043,-64.98470306396484
10111001110,-9.224456280571962,-8.831746925387042,88.28802490234375,-60.19741439819336
10111001111,-9.284729248805112,-8.834018135025696,91.30915069580078,-56.63998794555664
10111010000,-9.483692571729788,,116.93830108642578,-6.822024345397949
10111010001,,,,
10111010010,,,,
10111010011,-9.45217501212233,,123.26478576660156,-31.190401077270508
10111010100,-9.442660407520538,-8.63940450474082,124.16226959228516,-28.95702362060547
10111010101,-9.469846637850695,-8.64219764707316,124.48625183105467,-30.072153091430664
10111010110,-9.444238028837717,-9.104851895459907,123.08892822265624,-31.79888916015625
10111010111,-9.455967609815051,-9.074318105634823,122.48439025878906,-33.316673278808594
10111011000,-9.4566780302437,-8.649061792048286,121.23893737792967,-15.600502014160156
10111011001,-9.513462780221351,-9.016903932253474,120.18814086914062,-12.182680130004885
10111011010,-9.42563686313242,-9.094239064480194,125.04988098144533,-26.49988555908203
10111011011,-9.473321238557512,-9.068211313380916,124.04086303710938,-26.79160690307617
10111011100,-9.412043515659446,-8.634029702009572,125.67471313476562,-27.40509605407715
10111011101,-9.492329711755524,-9.036029107135132,123.93368530273438,-25.80096435546875
10111011110,-9.458105571679068,-9.116529035744769,125.23450469970705,-29.78586196899414
10111011111,-9.46880203771222,-9.073563463987306,124.04182434082033,-30.197093963623047
10111100000,-8.238818743887872,-7.9963518291578355,-72.89649963378906,-78.15046691894531
10111100001,-8.35021186310316,-8.86343406472574,-73.09426879882812,-77.8243179321289
10111100010,-8.495486602996268,-9.005462328036494,-72.93030548095703,-76.52156829833984
10111100011,-8.681731951115403,-9.035625704091384,-72.33850860595703,-75.86638641357422
10111100100,-9.109150282263007,-9.207311580514562,74.30826568603516,-64.75466918945312
10111100101,-9.198798708659794,-9.314293894808843,74.00899505615234,-63.503456115722656
10111100110,-9.23906126983272,-9.394005712286829,85.26813507080078,-62.37050628662109
10111100111,-9.273180612339516,-9.372652478416873,84.58982849121094,-61.91297149658203
10111101000,-8.264979620718615,-8.78283779999164,-72.813232421875,-77.90387725830078
10111101001,-8.338701671877567,-8.859314692848585,-73.18643188476562,-77.97891235351562
10111101010,-8.60909388984647,-8.956631640862346,-72.92314910888672,-75.89651489257812
10111101011,-8.819579695848725,-9.040691849765246,-72.25076293945312,-76.03800964355469
10111101100,-9.148988264953614,-9.267748101085871,75.6938247680664,-65.03743743896484
10111101101,-9.201246129813253,-9.295626573809656,74.62809753417969,-63.303348541259766
10111101110,-9.234175525530311,-9.50405782679001,85.63253021240234,-63.55309295654297
10111101111,-9.258982875430496,-9.493573156361524,84.60726928710938,-61.53914642333984
10111110000,-9.2351093826535,-9.201044453186451,95.08129119873048,-97.84459686279295
10111110001,-9.290406768392812,-9.296006646596377,95.3435516357422,-97.6277084350586
10111110010,-9.188559076608678,-9.188362204077556,95.02710723876952,-97.42008209228516
10111110011,-9.287167289668927,-9.18230982044421,95.37326049804688,-97.26392364501952
10111110100,,,,
10111110101,,,,
10111110110,,,,
10111110111,,,,
10111111000,-9.260544130021357,-9.383293091541486,94.95901489257812,-97.17710876464844
10111111001,-9.313238504399587,-9.435444627204063,95.45718383789062,-97.5305404663086
10111111010,-9.274934045227653,-9.470138587556743,94.82489776611328,-96.98834991455078
10111111011,-9.321952649988283,-9.540741072424495,95.283203125,-97.36786651611328
10111111100,-9.320036131168033,-9.87189431341258,94.09185028076172,-94.03504180908205
10111111101,-9.36444036861248,-9.964317487505747,94.50728607177734,-94.98534393310548
10111111110,-9.34152414582,-9.927576252713283,93.55119323730467,-91.54154205322266
10111111111,-9.372119251073364,-9.97669559206425,94.47985076904295,-94.08338928222656
11000000000,-9.278592141816205,-9.067835452821846,59.97188949584961,53.79780578613281
11000000001,-9.353565779790673,-9.13565836881206,64.63581085205078,52.77872467041016
11000000010,-9.410028995269638,-9.293756704187633,79.07427978515625,50.42630386352539
11000000011,-9.455140737417944,-9.344691631715344,80.69841003417969,50.02847290039063
11000000100,-9.481258095543096,-9.159362143460896,79.86033630371094,50.14299392700195
11000000101,-9.474705779068678,-9.27409085687512,80.04033660888672,51.06687545776367
11000000110,-9.436586808237289,-9.594251988631203,78.61405944824219,50.96485137939453
11000000111,-9.466287777276683,-9.603426168919144,80.64974975585938,51.185829162597656
11000001000,-9.236964692737567,-8.993784353814027,58.862449645996094,54.02238464355469
11000001001,-9.364957813119307,-9.030020063518412,62.59282302856445,53.4995231628418
11000001010,-9.3884468216209,-9.220825934917142,76.3758544921875,50.98878860473633
11000001011,-9.426827565948816,-9.171697572763357,74.59156799316406,51.557952880859375
11000001100,-9.362024336355589,-8.890652146113176,64.59656524658203,53.82786560058594
11000001101,-9.454098391204644,-9.01797044417453,73.38453674316406,52.1535530090332
11000001110,-9.437071776474356,-9.242451756096962,75.38167572021484,52.18646240234375
11000001111,-9.433315829100067,-9.3032264761715,74.61450958251953,52.38016128540039
11000010000,,,,
11000010001,-9.728612340845473,-9.855879963268707,105.70346069335938,34.02009963989258
11000010010,,,,
11000010011,-9.507141557977496,,100.67123413085938,38.9952507019043
